episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,total_cost,total_avoided_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count
36,1,right_lane,fixed,True,0.1,40,0,21.752495691584983,0.0,0.0,40.0,0.0,2.0,62.60399310653599,42.60399310653599,20.0,nan,0.0,0,0,40,0
37,1,right_lane,fixed,True,0.1,40,0,23.268957345971494,1.0,1.0,38.0,0.5,12.0,64.97493184351472,45.22493184351472,19.75,nan,0.0,0,0,40,0
38,1,right_lane,fixed,True,0.1,40,0,21.268957345971565,0.0,0.0,40.0,0.0,6.0,61.830331753554596,41.83033175355459,20.0,nan,0.0,0,0,40,0
39,1,right_lane,fixed,True,0.1,40,0,21.76895733466685,0.0,1.0,39.0,0.0,6.5,62.629398311598564,42.62939831159856,20.0,nan,0.0,0,0,40,0
40,1,right_lane,fixed,True,0.1,24,1,22.32326224328594,0.0,0.0,24.0,0.5,8.0,38.030331769260144,26.030331769260144,12.0,nan,0.0,0,0,24,0
41,1,right_lane,fixed,True,0.1,40,0,21.393957345971565,0.0,3.0,37.0,1.5,9.0,60.52963774912759,41.52963774912758,19.0,nan,0.0,0,0,40,0
42,1,right_lane,fixed,True,0.1,36,1,22.79884149552396,1.0,1.0,34.0,1.0,5.5,57.5783991088609,39.8283991088609,17.75,nan,0.0,0,0,36,0
43,1,right_lane,fixed,True,0.1,40,0,22.64395734428684,0.0,1.0,39.0,0.0,12.0,63.279398326990545,43.52939832699053,19.75,nan,0.0,0,0,40,0
44,1,right_lane,fixed,True,0.1,9,1,21.750921098254235,0.0,1.0,8.0,0.5,4.5,13.929397510678058,9.429397510678058,4.5,nan,0.0,0,0,9,0
45,1,right_lane,fixed,True,0.1,40,0,21.268957345971565,0.0,1.0,39.0,0.0,6.5,61.07939766774115,41.32939766774115,19.75,nan,0.0,0,0,40,0
46,1,right_lane,fixed,True,0.1,20,1,21.78791469194299,0.0,1.0,19.0,0.0,5.5,31.229397667741043,21.229397667741036,10.0,nan,0.0,0,0,20,0
47,1,right_lane,fixed,True,0.1,40,0,22.268957345971565,1.0,1.0,38.0,0.5,0.0,62.678399108860894,42.9283991088609,19.75,nan,0.0,0,0,40,0
48,1,right_lane,fixed,True,0.1,40,0,20.393957345971565,1.0,1.0,38.0,0.5,15.0,60.17839717648496,40.42839717648496,19.75,nan,0.0,0,0,40,0
49,1,right_lane,fixed,True,0.1,40,0,22.76891480436816,0.0,1.0,39.0,0.0,5.0,64.22932844813633,44.22932844813632,20.0,nan,0.0,0,0,40,0
50,1,right_lane,fixed,True,0.1,23,1,23.076447558211395,0.0,0.0,23.0,0.5,7.0,37.1303908566216,25.630390856621602,11.5,nan,0.0,0,0,23,0
51,1,right_lane,fixed,True,0.1,40,0,20.518957345971565,0.0,0.0,40.0,0.0,17.5,59.88033175355449,40.13033175355449,19.75,nan,0.0,0,0,40,0
52,1,right_lane,fixed,True,0.1,21,1,20.75039494470774,1.0,1.0,19.0,1.0,10.5,31.678397176484957,21.428397176484957,10.25,nan,0.0,0,0,21,0
53,1,right_lane,fixed,True,0.1,40,0,21.518957344035318,0.0,6.0,34.0,3.0,10.5,59.98026485386851,41.7302648538685,18.25,nan,0.0,0,0,40,0
54,1,right_lane,fixed,True,0.1,40,0,22.393957345971565,0.0,0.0,40.0,0.0,1.0,63.63033175624452,43.63033175624453,20.0,nan,0.0,0,0,40,0
55,1,right_lane,fixed,True,0.1,40,0,22.518957345971565,1.0,1.0,38.0,0.5,5.5,63.578399108860886,43.82839910886088,19.75,nan,0.0,0,0,40,0
56,1,right_lane,fixed,True,0.1,40,0,21.143957345945747,1.0,1.0,38.0,0.5,7.0,61.37839717644364,41.62839717644364,19.75,nan,0.0,0,0,40,0
57,1,right_lane,fixed,True,0.1,40,0,20.75249644062177,0.0,1.0,39.0,0.0,1.0,61.003060219217346,41.003060219217346,20.0,nan,0.0,0,0,40,0
58,1,right_lane,fixed,True,0.1,40,0,20.393957345971565,0.0,0.0,40.0,0.0,0.0,60.45320089613101,40.45320089613101,20.0,nan,0.0,0,0,40,0
59,1,right_lane,fixed,True,0.1,40,0,21.516504195735575,1.0,1.0,38.0,0.5,7.0,61.974472136107366,42.224472136107366,19.75,nan,0.0,0,0,40,0
60,1,right_lane,fixed,True,0.1,40,0,21.643957345971565,0.0,1.0,39.0,0.0,0.5,62.43280649231849,42.43280649231849,20.0,nan,0.0,0,0,40,0
61,1,right_lane,fixed,True,0.1,40,0,20.768957345971565,0.0,1.0,39.0,0.0,5.0,61.02939651471896,41.029396514718954,20.0,nan,0.0,0,0,40,0
62,1,right_lane,fixed,True,0.1,40,0,22.268957345971565,1.0,1.0,38.0,0.5,4.5,63.17839840434078,43.42839840434078,19.75,nan,0.0,0,0,40,0
63,1,right_lane,fixed,True,0.1,40,0,21.143957345971565,1.0,1.0,38.0,0.5,4.0,61.378397181179565,41.62839718117957,19.75,nan,0.0,0,0,40,0
64,1,right_lane,fixed,True,0.1,40,0,21.643957345971565,0.0,4.0,36.0,2.0,4.5,61.42964007375824,42.42964007375824,19.0,nan,0.0,0,0,40,0
65,1,right_lane,fixed,True,0.1,40,0,24.01641846286567,0.0,4.0,36.0,1.5,9.5,65.47464184666525,46.22464184666526,19.25,nan,0.0,0,0,40,0
66,1,right_lane,fixed,True,0.1,28,1,21.634224779959375,1.0,1.0,26.0,1.0,8.5,43.381925675684585,29.6319256756846,13.75,nan,0.0,0,0,28,0
67,1,right_lane,fixed,True,0.1,40,0,21.143957345971565,0.0,1.0,39.0,0.0,3.0,60.87939766843067,41.12939766843068,19.75,nan,0.0,0,0,40,0
68,1,right_lane,fixed,True,0.1,40,0,21.268957345971565,0.0,4.0,36.0,1.5,13.5,61.07737406348487,41.82737406348487,19.25,nan,0.0,0,0,40,0
69,1,right_lane,fixed,True,0.1,40,0,20.643957345971565,1.0,1.0,38.0,0.5,1.0,60.578398404339495,40.828398404339495,19.75,nan,0.0,0,0,40,0
70,1,right_lane,fixed,True,0.1,40,0,20.768957345971565,1.0,1.0,38.0,0.5,17.0,60.77839910880876,41.02839910880877,19.75,nan,0.0,0,0,40,0
71,1,right_lane,fixed,True,0.1,40,0,22.268957345971057,1.0,1.0,38.0,0.5,3.0,63.17839910886008,43.428399108860084,19.75,nan,0.0,0,0,40,0
72,1,right_lane,fixed,True,0.1,40,0,21.518957344482878,0.0,1.0,39.0,0.0,5.5,62.40306021557957,42.40306021557957,20.0,nan,0.0,0,0,40,0
73,1,right_lane,fixed,True,0.1,40,0,20.268957345971565,0.0,0.0,40.0,0.0,17.0,60.230331755622736,40.230331755622736,20.0,nan,0.0,0,0,40,0
74,1,right_lane,fixed,True,0.1,40,0,22.143957345971565,1.0,1.0,38.0,0.5,0.5,62.978398404341505,43.228398404341505,19.75,nan,0.0,0,0,40,0
75,1,right_lane,fixed,True,0.1,40,0,20.518957345971565,1.0,1.0,38.0,0.5,16.0,60.37839840304393,40.62839840304393,19.75,nan,0.0,0,0,40,0
76,1,right_lane,fixed,True,0.1,40,0,20.268957345971565,0.0,0.0,40.0,0.0,7.5,60.2303317535545,40.2303317535545,20.0,nan,0.0,0,0,40,0
77,1,right_lane,fixed,True,0.1,18,1,23.097682991039065,0.0,0.0,18.0,0.5,4.0,29.030331753548133,20.030331753548136,9.0,nan,0.0,0,0,18,0
78,1,right_lane,fixed,True,0.1,40,0,21.268957345971565,0.0,1.0,39.0,0.0,3.5,61.07939766774115,41.32939766774114,19.75,nan,0.0,0,0,40,0
79,1,right_lane,fixed,True,0.1,40,0,21.018957345749705,1.0,1.0,38.0,0.5,7.0,61.17839840398453,41.42839840398452,19.75,nan,0.0,0,0,40,0
80,1,right_lane,fixed,True,0.1,34,1,23.69877334820184,0.0,0.0,34.0,0.0,7.0,55.83033175386274,38.83033175386273,17.0,nan,0.0,0,0,34,0
81,1,right_lane,fixed,True,0.1,40,0,21.766466606367043,0.0,1.0,39.0,0.0,2.5,62.12541314631887,42.12541314631887,20.0,nan,0.0,0,0,40,0
82,1,right_lane,fixed,True,0.1,40,0,21.268957345971565,0.0,0.0,40.0,0.0,3.0,61.83379213911206,41.83379213911206,20.0,nan,0.0,0,0,40,0
83,1,right_lane,fixed,True,0.1,40,0,22.391789654732086,1.0,1.0,38.0,0.5,11.0,63.374930802877735,43.62493080287773,19.75,nan,0.0,0,0,40,0
84,1,right_lane,fixed,True,0.1,40,0,22.643957345971565,0.0,0.0,40.0,0.0,1.0,64.03334332788558,44.03334332788558,20.0,nan,0.0,0,0,40,0
85,1,right_lane,fixed,True,0.1,40,0,20.893957345971565,0.0,0.0,40.0,0.0,7.0,61.2303317535545,41.2303317535545,20.0,nan,0.0,0,0,40,0
86,1,right_lane,fixed,True,0.1,40,0,21.393957345971554,0.0,0.0,40.0,0.0,7.5,62.030331753554485,42.03033175355448,20.0,nan,0.0,0,0,40,0
87,1,right_lane,fixed,True,0.1,40,0,21.018957345971565,1.0,1.0,38.0,0.5,1.5,61.178398403043936,41.42839840304394,19.75,nan,0.0,0,0,40,0
88,1,right_lane,fixed,True,0.1,40,0,22.893671888689,0.0,1.0,39.0,0.0,3.5,64.42893978304966,44.42893978304965,20.0,nan,0.0,0,0,40,0
89,1,right_lane,fixed,True,0.1,40,0,20.8939573329563,1.0,1.0,38.0,0.5,12.0,60.97879374158068,41.22879374158068,19.75,nan,0.0,0,0,40,0
90,1,right_lane,fixed,True,0.1,40,0,20.393957345971565,0.0,4.0,36.0,1.5,15.0,59.67805542566948,40.42805542566947,19.25,nan,0.0,0,0,40,0
91,1,right_lane,fixed,True,0.1,40,0,22.143957345971565,0.0,0.0,40.0,0.0,7.0,63.230331753554516,43.23033175355451,20.0,nan,0.0,0,0,40,0
92,1,right_lane,fixed,True,0.1,40,0,20.768957345971565,1.0,1.0,38.0,0.5,6.0,60.77839910880876,41.02839910880877,19.75,nan,0.0,0,0,40,0
93,1,right_lane,fixed,True,0.1,40,0,20.518957345971565,0.0,0.0,40.0,0.0,19.0,60.6303317535545,40.63033175355451,20.0,nan,0.0,0,0,40,0
94,1,right_lane,fixed,True,0.1,40,0,21.518957345971565,0.0,0.0,40.0,0.0,17.0,62.23033175355451,42.2303317535545,20.0,nan,0.0,0,0,40,0
95,1,right_lane,fixed,True,0.1,40,0,21.768957345971565,0.0,1.0,39.0,0.0,2.5,62.62939766843071,42.62939766843073,20.0,nan,0.0,0,0,40,0
96,1,right_lane,fixed,True,0.1,40,0,21.268957345967657,1.0,1.0,38.0,0.5,2.0,61.57839910880253,41.82839910880251,19.75,nan,0.0,0,0,40,0
97,1,right_lane,fixed,True,0.1,40,0,23.643957345971565,0.0,1.0,39.0,0.0,6.0,65.62939766774726,45.629397667747256,20.0,nan,0.0,0,0,40,0
98,1,right_lane,fixed,True,0.1,40,0,22.018957345971565,0.0,1.0,39.0,0.0,6.0,63.02939766774115,43.029397667741144,20.0,nan,0.0,0,0,40,0
99,1,right_lane,fixed,True,0.1,39,1,21.814315226637497,1.0,1.0,37.0,1.0,8.5,60.87839840507329,41.6283984050733,19.25,nan,0.0,0,0,39,0
100,1,right_lane,fixed,True,0.1,40,0,23.143957345971565,1.0,1.0,38.0,0.5,1.0,63.8283984043415,44.3283984043415,19.5,nan,0.0,0,0,40,0
101,1,right_lane,fixed,True,0.1,40,0,21.393957345967653,1.0,1.0,38.0,0.5,2.0,61.778398405066994,42.028398405067,19.75,nan,0.0,0,0,40,0
102,1,right_lane,fixed,True,0.1,40,0,21.768957345971565,0.0,4.0,36.0,2.0,4.0,61.80330264262909,42.80330264262909,19.0,nan,0.0,0,0,40,0
103,1,right_lane,fixed,True,0.1,40,0,21.893957345971565,1.0,1.0,38.0,0.5,5.5,62.5783991088088,42.82839910880881,19.75,nan,0.0,0,0,40,0
104,1,right_lane,fixed,True,0.1,40,0,20.518957345971565,0.0,1.0,39.0,0.0,5.5,60.629397666520454,40.629397666520454,20.0,nan,0.0,0,0,40,0
105,1,right_lane,fixed,True,0.1,3,1,25.0,1.0,1.0,1.0,1.0,1.5,4.648067887473768,3.3980678874737684,1.25,nan,0.0,0,0,3,0
106,1,right_lane,fixed,True,0.1,40,0,21.268957345971565,0.0,0.0,40.0,0.0,2.0,61.0803317535545,41.33033175355451,19.75,nan,0.0,0,0,40,0
107,1,right_lane,fixed,True,0.1,40,0,20.893957345971565,1.0,1.0,38.0,0.5,8.5,60.97839840434078,41.22839840434077,19.75,nan,0.0,0,0,40,0
108,1,right_lane,fixed,True,0.1,40,0,21.768957345971053,1.0,1.0,38.0,0.5,3.5,62.378398404339954,42.62839840433996,19.75,nan,0.0,0,0,40,0
109,1,right_lane,fixed,True,0.1,40,0,22.643957345971565,0.0,1.0,39.0,0.0,3.0,64.02939832968683,44.029398329686835,20.0,nan,0.0,0,0,40,0
110,1,right_lane,fixed,True,0.1,40,0,20.768957345971565,1.0,4.0,35.0,2.0,12.5,60.02745387585988,41.02745387585988,19.0,nan,0.0,0,0,40,0
111,1,right_lane,fixed,True,0.1,40,0,21.518957345971057,1.0,4.0,35.0,2.0,6.5,61.22481079465722,42.224810794657216,19.0,nan,0.0,0,0,40,0
112,1,right_lane,fixed,True,0.1,40,0,22.64395734596713,1.0,5.0,34.0,2.5,8.0,62.77768857234879,44.0276885723488,18.75,nan,0.0,0,0,40,0
113,1,right_lane,fixed,True,0.1,40,0,21.893957345971565,0.0,1.0,39.0,0.0,13.0,62.829396514725126,42.829396514725126,20.0,nan,0.0,0,0,40,0
114,1,right_lane,fixed,True,0.1,40,0,20.518957345971565,0.0,1.0,39.0,0.0,11.0,60.629397667739944,40.629397667739944,20.0,nan,0.0,0,0,40,0
115,1,right_lane,fixed,True,0.1,40,0,21.768957345971565,1.0,1.0,38.0,0.5,5.0,62.37839910886089,42.6283991088609,19.75,nan,0.0,0,0,40,0
116,1,right_lane,fixed,True,0.1,40,0,21.518908354794824,0.0,4.0,36.0,2.0,12.0,61.229544758844,42.229544758844,19.0,nan,0.0,0,0,40,0
117,1,right_lane,fixed,True,0.1,40,0,22.143957345971494,1.0,1.0,38.0,0.5,7.5,62.978465239965146,43.228465239965146,19.75,nan,0.0,0,0,40,0
118,1,right_lane,fixed,True,0.1,9,1,21.19536592423284,0.0,1.0,8.0,0.5,4.5,13.729396493871175,9.229396493871175,4.5,nan,0.0,0,0,9,0
119,1,right_lane,fixed,True,0.1,40,0,22.018957345971565,0.0,0.0,40.0,0.0,10.5,62.2803317535545,42.530331753554506,19.75,nan,0.0,0,0,40,0
120,1,right_lane,fixed,True,0.1,40,0,22.268957345971565,0.0,0.0,40.0,0.0,1.0,63.430331753554505,43.43033175355449,20.0,nan,0.0,0,0,40,0
121,1,right_lane,fixed,True,0.1,40,0,21.768957345971565,1.0,1.0,38.0,0.5,4.5,62.3783991088609,42.6283991088609,19.75,nan,0.0,0,0,40,0
122,1,right_lane,fixed,True,0.1,40,0,21.268957345971565,0.0,0.0,40.0,0.0,0.0,61.8303317535545,41.830331753554496,20.0,nan,0.0,0,0,40,0
123,1,right_lane,fixed,True,0.1,40,0,20.393957345971565,1.0,1.0,38.0,0.5,18.0,60.17839717648496,40.42839717648496,19.75,nan,0.0,0,0,40,0
124,1,right_lane,fixed,True,0.1,17,1,22.691664338907657,1.0,1.0,15.0,1.0,5.5,26.87839717340596,18.628397173405965,8.25,nan,0.0,0,0,17,0
125,1,right_lane,fixed,True,0.1,40,0,22.002496438936525,0.0,0.0,40.0,0.0,4.5,62.25399430229843,42.50399430229844,19.75,nan,0.0,0,0,40,0
126,1,right_lane,fixed,True,0.1,40,0,21.018957344257622,0.0,0.0,40.0,0.0,3.5,61.453200895730006,41.45320089573,20.0,nan,0.0,0,0,40,0
127,1,right_lane,fixed,True,0.1,40,0,21.018957345971565,0.0,1.0,39.0,0.0,18.0,61.42939833206728,41.42939833206728,20.0,nan,0.0,0,0,40,0
128,1,right_lane,fixed,True,0.1,17,1,24.750487838206908,1.0,1.0,15.0,1.0,3.0,28.278399085287095,20.028399085287095,8.25,nan,0.0,0,0,17,0
129,1,right_lane,fixed,True,0.1,40,0,23.76895734594235,0.0,1.0,39.0,0.0,12.0,65.07939832963936,45.329398329639346,19.75,nan,0.0,0,0,40,0
130,1,right_lane,fixed,True,0.1,40,0,21.518957345971565,0.0,0.0,40.0,0.0,9.5,62.23033175359509,42.230331753595095,20.0,nan,0.0,0,0,40,0
131,1,right_lane,fixed,True,0.1,40,0,21.768957345971565,0.0,1.0,39.0,0.0,0.5,62.62939832968611,42.6293983296861,20.0,nan,0.0,0,0,40,0
132,1,right_lane,fixed,True,0.1,40,0,21.250043292099726,0.0,1.0,39.0,0.0,14.5,61.799135182235744,41.79913518223574,20.0,nan,0.0,0,0,40,0
133,1,right_lane,fixed,True,0.1,40,0,21.018957345971554,0.0,1.0,39.0,0.0,2.5,61.455674969348124,41.455674969348124,20.0,nan,0.0,0,0,40,0
134,1,right_lane,fixed,True,0.1,40,0,20.393957345971565,0.0,0.0,40.0,0.0,20.0,60.43033175355452,40.43033175355452,20.0,nan,0.0,0,0,40,0
135,1,right_lane,fixed,True,0.1,40,0,21.518957345971565,0.0,0.0,40.0,0.0,15.5,62.2303317535545,42.230331753554495,20.0,nan,0.0,0,0,40,0
136,1,right_lane,fixed,True,0.1,40,0,20.768957345971565,0.0,1.0,39.0,0.0,0.5,61.02939766774115,41.02939766774115,20.0,nan,0.0,0,0,40,0
137,1,right_lane,fixed,True,0.1,40,0,21.643957345971554,0.0,5.0,35.0,2.0,10.5,61.428688781278105,42.42868878127811,19.0,nan,0.0,0,0,40,0
138,1,right_lane,fixed,True,0.1,40,0,21.143957345971565,0.0,1.0,39.0,0.0,1.0,61.62939766774184,41.62939766774184,20.0,nan,0.0,0,0,40,0
139,1,right_lane,fixed,True,0.1,40,0,20.393957345971565,1.0,1.0,38.0,0.5,13.5,60.17839717648496,40.42839717648496,19.75,nan,0.0,0,0,40,0
140,1,right_lane,fixed,True,0.1,18,1,20.875460768825693,0.0,1.0,17.0,0.5,9.0,27.429397666520444,18.429397666520444,9.0,nan,0.0,0,0,18,0
141,1,right_lane,fixed,True,0.1,40,0,22.768634297606514,0.0,1.0,39.0,0.0,1.5,63.47888145230203,43.72888145230203,19.75,nan,0.0,0,0,40,0
142,1,right_lane,fixed,True,0.1,40,0,21.643957345774943,0.0,5.0,35.0,2.0,12.0,61.42944207487695,42.429442074876945,19.0,nan,0.0,0,0,40,0
143,1,right_lane,fixed,True,0.1,40,0,21.231377104427974,0.0,1.0,39.0,0.0,3.0,61.76926928032389,41.76926928032387,20.0,nan,0.0,0,0,40,0
144,1,right_lane,fixed,True,0.1,40,0,21.143957345971565,0.0,0.0,40.0,0.0,13.5,61.85620455003645,41.85620455003646,20.0,nan,0.0,0,0,40,0
145,1,right_lane,fixed,True,0.1,40,0,20.643957345971565,1.0,1.0,38.0,0.5,17.0,60.57839717648495,40.82839717648495,19.75,nan,0.0,0,0,40,0
146,1,right_lane,fixed,True,0.1,40,0,21.143919754885687,0.0,1.0,39.0,0.0,1.0,61.62933752078303,41.62933752078304,20.0,nan,0.0,0,0,40,0
147,1,right_lane,fixed,True,0.1,37,1,21.371845779428718,0.0,1.0,36.0,0.5,3.0,57.329449893052235,38.82944989305223,18.5,nan,0.0,0,0,37,0
148,1,right_lane,fixed,True,0.1,40,0,21.26858615410515,0.0,16.0,24.0,7.5,14.0,57.32880113599646,41.32880113599646,16.0,nan,0.0,0,0,40,0
149,1,right_lane,fixed,True,0.1,40,0,22.143957345971565,0.0,0.0,40.0,0.0,7.5,63.23084745056727,43.23084745056726,20.0,nan,0.0,0,0,40,0
150,1,right_lane,fixed,True,0.1,40,0,20.518957345971565,0.0,0.0,40.0,0.0,17.0,60.6303317535545,40.63033175355451,20.0,nan,0.0,0,0,40,0
151,1,right_lane,fixed,True,0.1,40,0,23.518957345971565,0.0,0.0,40.0,0.0,11.5,65.43033175355451,45.43033175355451,20.0,nan,0.0,0,0,40,0
152,1,right_lane,fixed,True,0.1,40,0,23.018956498296195,2.0,5.0,33.0,3.5,13.0,62.87770380696138,44.62770380696138,18.25,nan,0.0,0,0,40,0
153,1,right_lane,fixed,True,0.1,40,0,20.893957334666847,0.0,6.0,34.0,3.0,7.5,59.73033028395708,41.23033028395708,18.5,nan,0.0,0,0,40,0
154,1,right_lane,fixed,True,0.1,40,0,22.643957345971565,1.0,7.0,32.0,3.5,4.0,62.2772947469277,44.0272947469277,18.25,nan,0.0,0,0,40,0
155,1,right_lane,fixed,True,0.1,40,0,22.518957345971565,0.0,0.0,40.0,0.0,15.0,63.8303317535545,43.8303317535545,20.0,nan,0.0,0,0,40,0
156,1,right_lane,fixed,True,0.1,40,0,20.268957345971565,0.0,1.0,39.0,0.0,15.5,60.22939651470176,40.22939651470176,20.0,nan,0.0,0,0,40,0
157,1,right_lane,fixed,True,0.1,40,0,22.127496439133086,0.0,1.0,39.0,0.0,12.0,63.203060216799564,43.20306021679957,20.0,nan,0.0,0,0,40,0
158,1,right_lane,fixed,True,0.1,40,0,21.143957345971565,0.0,0.0,40.0,0.0,1.0,61.653200898199245,41.653200898199245,20.0,nan,0.0,0,0,40,0
159,1,right_lane,fixed,True,0.1,40,0,20.893957345971565,1.0,1.0,38.0,0.5,2.5,60.97839840434078,41.22839840434077,19.75,nan,0.0,0,0,40,0
