episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time
0,1,right_lane,adaptive,True,0.0001,40,0,24.143956595220835,28.5,0.0,28.291650898754597,51.878418998102696,46.628418998102696,5.25,18.0,1.0,0,0,40,0,29.0,1.0,10.0
1,1,right_lane,adaptive,True,0.0001,40,0,22.39391909147172,0.0,0.5,3.272515425167512,63.5793364593207,43.8293364593207,19.75,18.0,1.0,0,0,39,1,0.0,1.0,39.0
2,1,right_lane,adaptive,True,0.0001,40,0,21.51862859830373,28.0,0.5,26.02023757621646,48.92846930779404,42.42846930779403,6.5,18.0,1.0,0,0,40,0,25.0,4.0,11.0
3,1,right_lane,adaptive,True,0.0001,40,0,21.643957345971565,9.5,0.0,10.837912721774956,58.130331753152795,42.630331753152795,15.5,18.0,1.0,0,0,39,1,0.0,18.0,22.0
4,1,right_lane,adaptive,True,0.0001,40,0,22.643957345971565,5.0,2.0,8.28304788537389,61.47796543136529,44.22796543136528,17.25,18.0,1.0,0,0,38,2,2.0,7.0,31.0
5,1,right_lane,adaptive,True,0.0001,40,0,21.393957345971565,40.0,0.0,37.15131676197052,42.23033175355451,42.23033175355451,0.0,18.0,1.0,0,0,40,0,40.0,0.0,0.0
6,1,right_lane,adaptive,True,0.0001,40,0,24.64395734597105,34.5,0.0,32.29526100214571,50.1765930291903,47.4265930291903,2.75,18.0,1.0,0,0,40,0,33.0,3.0,4.0
7,1,right_lane,adaptive,True,0.0001,40,0,23.768957345971565,27.0,0.0,26.488907155844572,52.27642530299664,46.026425302996635,6.25,18.0,1.0,0,0,39,1,22.0,11.0,7.0
8,1,right_lane,adaptive,True,0.0001,40,0,23.018957345971565,28.0,0.0,25.37705072388053,51.32447522301589,44.824475223015895,6.5,18.0,1.0,0,0,40,0,20.0,14.0,6.0
9,1,right_lane,adaptive,True,0.0001,40,0,22.26895733124236,3.0,0.0,6.161811182042584,62.128991116710566,43.628991116710566,18.5,18.0,1.0,0,0,40,0,0.0,6.0,34.0
